support,itemsets
0.0325,"frozenset({'Tap water', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.03816666666666667,"frozenset({'Vinegar, wine', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.029833333333333333,"frozenset({'Cucumbers, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.03216666666666667,"frozenset({'Cucumbers, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.029333333333333333,"frozenset({'Wheat flour white', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.024666666666666667,"frozenset({'Wine, red', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.023166666666666665,"frozenset({'Wine, white', 'Cucumbers, PROCESS= Raw, no heat treatment'})"
0.025666666666666667,"frozenset({'Custard, PLACE= Home prepared (family, social networks, proxies)', 'Olive oil, virgin or extra-virgin'})"
0.0205,"frozenset({'Custard, PLACE= Home prepared (family, social networks, proxies)', 'Sucrose (common sugar)'})"
0.024666666666666667,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Cuttlefish, common, PROCESS= Raw, no heat treatment'})"
0.026833333333333334,"frozenset({'Cuttlefish, common, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.020666666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Cuttlefish, common, PROCESS= Raw, no heat treatment'})"
0.0225,"frozenset({'Parsley', 'Cuttlefish, common, PROCESS= Raw, no heat treatment'})"
0.029666666666666668,"frozenset({'Dried durum pasta', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.07083333333333333,"frozenset({'Dried durum pasta', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.02033333333333333,"frozenset({'Dried durum pasta', 'Flowers or parts of flower used as spices or similar, GEN= Unspecified'})"
0.0265,"frozenset({'Dried durum pasta', 'French beans (with pods), PROCESS= Raw, no heat treatment'})"
0.03,"frozenset({'Dried durum pasta', 'Fresh spiced sausages in casing'})"
0.045,"frozenset({'Dried durum pasta', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.03333333333333333,"frozenset({'Dried durum pasta', 'Garden peas (without pods), PROCESS= Raw, no heat treatment'})"
0.38333333333333336,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Dried durum pasta'})"
0.023833333333333335,"frozenset({'Dried durum pasta', 'Globe artichokes, PARTCON= With stem, PROCESS= Raw, no heat treatment'})"
0.15183333333333332,"frozenset({'Dried durum pasta', 'Globe tomato, PROCESS= Raw, no heat treatment'})"
0.026,"frozenset({'Dried durum pasta', 'Grapefruits, PROCESS= Unprocessed'})"
0.08583333333333333,"frozenset({'Dried durum pasta', 'Ham, pork'})"
0.021333333333333333,"frozenset({'Hen egg yolk, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed', 'Dried durum pasta'})"
0.21483333333333332,"frozenset({'Dried durum pasta', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.030666666666666665,"frozenset({'Dried durum pasta', 'Honey, GEN= Unspecified'})"
0.0365,"frozenset({'Dried durum pasta', 'Italian-type salami'})"
0.050666666666666665,"frozenset({'Dried durum pasta', 'Jam of fruit / vegetables, GEN= Unspecified, RACSOURCE= Fruit used as fruit'})"
0.09516666666666666,"frozenset({'Dried durum pasta', 'Juice, lemon'})"
0.035666666666666666,"frozenset({'Dried durum pasta', 'Kiwi fruits (green, red, yellow), PROCESS= Unprocessed'})"
0.042666666666666665,"frozenset({'Lemons, PARTCON= With peel, PROCESS= Unprocessed', 'Dried durum pasta'})"
0.20533333333333334,"frozenset({'Dried durum pasta', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.18,"frozenset({'Dried durum pasta', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.041666666666666664,"frozenset({'Dried durum pasta', 'Mandarins, PROCESS= Unprocessed'})"
0.09533333333333334,"frozenset({'Dried durum pasta', 'Meat extract'})"
0.029833333333333333,"frozenset({'Dried durum pasta', 'Melons, PROCESS= Unprocessed'})"
0.0245,"frozenset({'Dried durum pasta', 'Milk chocolate'})"
0.13966666666666666,"frozenset({'Dried durum pasta', 'Mozzarella, RACSOURCE= Cow milk'})"
0.3596666666666667,"frozenset({'Dried durum pasta', 'Natural mineral water'})"
0.5733333333333334,"frozenset({'Dried durum pasta', 'Olive oil, virgin or extra-virgin'})"
0.4121666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Dried durum pasta'})"
0.08733333333333333,"frozenset({'Dried durum pasta', 'Oranges, PROCESS= Unprocessed'})"
0.03133333333333333,"frozenset({'Dried durum pasta', 'Pancetta, PROCESS= Raw, no heat treatment'})"
0.2693333333333333,"frozenset({'Dried durum pasta', 'Parsley'})"
0.0815,"frozenset({'Pears, PROCESS= Unprocessed', 'Dried durum pasta'})"
0.025333333333333333,"frozenset({'Dried durum pasta', 'Pig fat tissue, PROCESS= Raw, no heat treatment'})"
0.028166666666666666,"frozenset({'Dried durum pasta', 'Pig muscle, PARTCON= Excluding visible fat, PROCESS= Raw, no heat treatment'})"
0.03233333333333333,"frozenset({'Dried durum pasta', 'Pig other slaughtering products, PART= Skin (as part-nature), PROCESS= Raw, no heat treatment'})"
0.14783333333333334,"frozenset({'Dried durum pasta', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.020166666666666666,"frozenset({'Dried durum pasta', 'Pork lard'})"
0.322,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Dried durum pasta'})"
0.0205,"frozenset({'Dried durum pasta', 'Quinces, PROCESS= Unprocessed'})"
0.057,"frozenset({'Dried durum pasta', 'Radicchio, PROCESS= Raw, no heat treatment'})"
0.036,"frozenset({'Dried durum pasta', 'Rice grain, polished, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.0295,"frozenset({'Ricotta, RACSOURCE= Cow milk, whole', 'Dried durum pasta'})"
0.07366666666666667,"frozenset({'Dried durum pasta', 'Rusk, refined flour'})"
0.0775,"frozenset({'Seed oils, GEN= Unspecified', 'Dried durum pasta'})"
0.031,"frozenset({'Dried durum pasta', 'Spinaches, PROCESS= Raw, no heat treatment'})"
0.022,"frozenset({'Dried durum pasta', 'Squid, common, PROCESS= Raw, no heat treatment'})"
0.41983333333333334,"frozenset({'Dried durum pasta', 'Sucrose (common sugar)'})"
0.026,"frozenset({'Dried durum pasta', 'Sweet peppers, PROCESS= Raw, no heat treatment'})"
0.064,"frozenset({'Dried durum pasta', 'Swiss chards, PROCESS= Raw, no heat treatment'})"
0.25633333333333336,"frozenset({'Dried durum pasta', 'Tap water'})"
0.063,"frozenset({'Dried durum pasta', 'Tea infusion (black, white), QUAL= Without added sugar'})"
0.102,"frozenset({'Vinegar, wine', 'Dried durum pasta'})"
0.17316666666666666,"frozenset({'Dried durum pasta', 'Wheat bread and rolls, semi-brown'})"
0.25733333333333336,"frozenset({'Dried durum pasta', 'Wheat bread and rolls, white (refined flour)'})"
0.020166666666666666,"frozenset({'Dried durum pasta', 'Wheat bread and rolls, white (refined flour), INGRED= Durum wheat grain'})"
0.17983333333333335,"frozenset({'Dried durum pasta', 'Wheat flour white'})"
0.021333333333333333,"frozenset({'Dried durum pasta', 'Wild chicories, PROCESS= Raw, no heat treatment'})"
0.1805,"frozenset({'Dried durum pasta', 'Wine, red'})"
0.13516666666666666,"frozenset({'Wine, white', 'Dried durum pasta'})"
0.06483333333333334,"frozenset({'Dried durum pasta', 'Yeast cultures, STATE= Tablets, RACSOURCE= Barley grains'})"
0.03266666666666666,"frozenset({'Dried durum pasta', 'Yoghurt, cow milk, flavoured, INGRED= Fruit used as fruit, QUAL= Full fat'})"
0.021,"frozenset({'Dried nuts and related flours and powders, RACSOURCE= Walnuts', 'Olive oil, virgin or extra-virgin'})"
0.023833333333333335,"frozenset({'Escaroles, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.0215,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Escaroles, PROCESS= Raw, no heat treatment'})"
0.0215,"frozenset({'Parsley', 'Escaroles, PROCESS= Raw, no heat treatment'})"
0.027,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.0355,"frozenset({'Natural mineral water', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.050833333333333335,"frozenset({'Firm/semi-hard cheese (gouda and edam type)', 'Olive oil, virgin or extra-virgin'})"
0.03333333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.02033333333333333,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.037333333333333336,"frozenset({'Firm/semi-hard cheese (gouda and edam type)', 'Sucrose (common sugar)'})"
0.022333333333333334,"frozenset({'Tap water', 'Firm/semi-hard cheese (gouda and edam type)'})"
0.028666666666666667,"frozenset({'Firm/semi-hard cheese (gouda and edam type)', 'Wheat bread and rolls, white (refined flour)'})"
0.06866666666666667,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.0905,"frozenset({'Globe tomato, PROCESS= Raw, no heat treatment', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.020833333333333332,"frozenset({'Ham, pork', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.05,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.03,"frozenset({'Juice, lemon', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.10183333333333333,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.04683333333333333,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.024833333333333332,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Meat extract'})"
0.034166666666666665,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.09166666666666666,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.13,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.08366666666666667,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.0245,"frozenset({'Oranges, PROCESS= Unprocessed', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.0655,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.037,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.050166666666666665,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.0825,"frozenset({'Radicchio, PROCESS= Raw, no heat treatment', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.09683333333333333,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.04666666666666667,"frozenset({'Tap water', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.05616666666666666,"frozenset({'Vinegar, wine', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.041833333333333333,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, semi-brown'})"
0.06166666666666667,"frozenset({'Florence fennels, PROCESS= Raw, no heat treatment', 'Wheat bread and rolls, white (refined flour)'})"
0.050833333333333335,"frozenset({'Wheat flour white', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.020166666666666666,"frozenset({'Wild chicories, PROCESS= Raw, no heat treatment', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.03816666666666667,"frozenset({'Wine, red', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.04033333333333333,"frozenset({'Wine, white', 'Florence fennels, PROCESS= Raw, no heat treatment'})"
0.0285,"frozenset({'Flowers or parts of flower used as spices or similar, GEN= Unspecified', 'Olive oil, virgin or extra-virgin'})"
0.021666666666666667,"frozenset({'Flowers or parts of flower used as spices or similar, GEN= Unspecified', 'Sucrose (common sugar)'})"
0.024333333333333332,"frozenset({'Frankfurter sausage, INGRED= Pig minced meat, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.025333333333333333,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'French beans (with pods), PROCESS= Raw, no heat treatment'})"
0.021166666666666667,"frozenset({'French beans (with pods), PROCESS= Raw, no heat treatment', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.020666666666666667,"frozenset({'French beans (with pods), PROCESS= Raw, no heat treatment', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.029333333333333333,"frozenset({'French beans (with pods), PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.04816666666666667,"frozenset({'French beans (with pods), PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.029,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'French beans (with pods), PROCESS= Raw, no heat treatment'})"
0.03383333333333333,"frozenset({'French beans (with pods), PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.02033333333333333,"frozenset({'Tap water', 'French beans (with pods), PROCESS= Raw, no heat treatment'})"
0.02666666666666667,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Fresh spiced sausages in casing'})"
0.028333333333333332,"frozenset({'Natural mineral water', 'Fresh spiced sausages in casing'})"
0.048666666666666664,"frozenset({'Fresh spiced sausages in casing', 'Olive oil, virgin or extra-virgin'})"
0.03,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Fresh spiced sausages in casing'})"
0.02,"frozenset({'Parsley', 'Fresh spiced sausages in casing'})"
0.038,"frozenset({'Sucrose (common sugar)', 'Fresh spiced sausages in casing'})"
0.0235,"frozenset({'Tap water', 'Fresh spiced sausages in casing'})"
0.022,"frozenset({'Wine, white', 'Fresh spiced sausages in casing'})"
0.023833333333333335,"frozenset({'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment', 'Natural mineral water'})"
0.031,"frozenset({'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment', 'Olive oil, virgin or extra-virgin'})"
0.025333333333333333,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment'})"
0.025333333333333333,"frozenset({'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment', 'Parsley'})"
0.021166666666666667,"frozenset({'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment', 'Plum tomato, PROCESS= Raw, no heat treatment'})"
0.024833333333333332,"frozenset({'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment', 'Sucrose (common sugar)'})"
0.021666666666666667,"frozenset({'Tap water', 'Fresh stuffed egg pasta, INGRED= Bovine and pig, minced meat, INGRED= Ham, pork, INGRED= Mortadella-type sausage, PROCESS= Raw, no heat treatment'})"
0.03716666666666667,"frozenset({'Garlic, PROCESS= Raw, no heat treatment', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.021833333333333333,"frozenset({'Globe tomato, PROCESS= Raw, no heat treatment', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.029,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Hen eggs, PROCESS= Raw, no heat treatment, PROCESS= Unprocessed'})"
0.02266666666666667,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Lettuces, PROCESS= Raw, no heat treatment'})"
0.025166666666666667,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Main-crop potatoes, PROCESS= Unprocessed'})"
0.020833333333333332,"frozenset({'Mozzarella, RACSOURCE= Cow milk', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.04716666666666667,"frozenset({'Natural mineral water', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.067,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Olive oil, virgin or extra-virgin'})"
0.043,"frozenset({'Onion bulbs for fresh consumption, PROCESS= Raw, no heat treatment', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.029,"frozenset({'Parsley', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.020833333333333332,"frozenset({'Plum tomato, PROCESS= Raw, no heat treatment', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.029666666666666668,"frozenset({'Preserved tomato, whole or pieces, PACKFORMAT= Drawn can, PARTCON= W/o peel', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.04416666666666667,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Sucrose (common sugar)'})"
0.0295,"frozenset({'Tap water', 'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified'})"
0.024333333333333332,"frozenset({'Fruit nectars (min. 25-50% fruit as defined in EU legislation), INGRED= Sucrose (common sugar), GEN= Unspecified', 'Wheat bread and rolls, semi-brown'})"
